ID,FID,Departure
367714,-43,1
367720,667,3361
367720,-43,1
367723,667,3361
367723,-43,1
367765,473,3361
367765,-9,1
367810,473,3361
367810,-9,1
367821,61,3361
367821,-7,1
367828,61,3361
367828,-7,1
367870,541,3362
367870,-7,1
367873,541,3362
367873,-7,1
367915,541,3362
367915,-7,1
367917,436,3362
367917,-27,1
367919,436,3362
367919,-27,1
367973,132,3362
367973,-14,1
367974,132,3362
367974,-14,1
368027,144,3362
368027,-42,1
368029,144,3362
368029,-42,1
368065,144,3362
368065,-42,1
368072,186,3362
368072,-9,1
368074,186,3362
368074,-9,1
368075,186,3362
368075,-9,1
368077,186,3362
368077,-9,1
368108,153,3362
368108,-20,1
368121,153,3362
368121,-20,1
368141,274,3363
368141,-42,1
368149,274,3363
368149,-42,1
368150,274,3363
368150,-42,1
368179,516,3363
368179,-43,1
368188,516,3363
368188,-43,1
368204,411,3363
368204,-37,1
368205,516,3363
368205,-43,1
368206,411,3363
368206,-37,1
368208,411,3363
368208,-37,1
368218,465,3363
368218,-10,1
368259,465,3363
368259,-10,1
368324,579,3363
368324,-43,1
368332,191,3363
368332,-9,1
368333,191,3363
368333,-9,1
368336,191,3363
368336,-9,1
368346,579,3363
368346,-43,1
368374,128,3363
368374,-1,1
368412,476,3363
368412,-25,1
368414,128,3363
368414,-1,1
368417,476,3363
368417,-25,1
368425,476,3363
368425,-25,1
368462,44,3364
368462,-37,1
368475,563,3364
368475,-28,1
368508,274,3364
368508,-41,1
368509,274,3364
368509,-41,1
368511,270,3364
368511,-41,1
368535,563,3364
368535,-28,1
368536,270,3364
368536,-41,1
368543,563,3364
368543,-28,1
368549,443,3364
368549,-55,1
368550,443,3364
368550,-55,1
368551,443,3364
368551,-55,1
368557,443,3364
368557,-55,1
368567,274,3364
368567,-41,1
368568,162,3364
368568,-46,1
368573,563,3364
368573,-28,1
368580,563,3364
368580,-28,1
368583,162,3364
368583,-46,1
368588,162,3364
368588,-46,1
368589,44,3364
368589,-37,1
368616,248,3364
368616,-14,1
368623,371,3364
368623,-20,1
368647,248,3364
368647,-14,1
368650,302,3364
368650,-2,1
368652,302,3364
368652,-2,1
368655,170,3364
368655,-14,1
368673,170,3364
368673,-14,1
368681,248,3364
368681,-14,1
368694,371,3364
368694,-20,1
368698,170,3364
368698,-14,1
368702,422,3364
368702,-9,1
368715,422,3364
368715,-9,1
368716,422,3364
368716,-9,1
368737,412,3364
368737,-22,1
368741,412,3364
368741,-22,1
368751,371,3364
368751,-20,1
368781,220,3365
368781,-27,1
368791,275,3365
368791,-5,1
368799,451,3365
368799,-4,1
368803,220,3365
368803,-27,1
368826,240,3365
368826,-26,1
368829,240,3365
368829,-26,1
368846,275,3365
368846,-5,1
368874,451,3365
368874,-4,1
368881,76,3365
368881,-15,1
368882,76,3365
368882,-15,1
368939,532,3365
368939,-30,1
368940,248,3365
368940,-1,1
368941,532,3365
368941,-30,1
368942,532,3365
368942,-30,1
368943,248,3365
368943,-1,1
368945,681,3365
368945,-13,1
368946,681,3365
368946,-13,1
368972,275,3365
368972,-5,1
368975,275,3365
368975,-5,1
368985,410,3365
368985,-42,1
368990,410,3365
368990,-42,1
368997,220,3365
368997,-27,1
369010,645,3365
369010,-9,1
369041,497,3365
369041,-13,1
369043,497,3365
369043,-13,1
369051,645,3365
369051,-9,1
369054,518,3366
369054,-49,1
369066,518,3366
369066,-49,1
369080,369,3366
369080,-39,1
369088,369,3366
369088,-39,1
369090,369,3366
369090,-39,1
369103,518,3366
369103,-49,1
369152,411,3366
369152,-4,1
369154,411,3366
369154,-4,1
369199,533,3366
369199,-12,1
369230,513,3366
369230,-1,1
369231,513,3366
369231,-1,1
369285,533,3366
369285,-12,1
369305,533,3366
369305,-12,1
369379,373,3366
369379,-34,1
369390,373,3366
369390,-34,1
369427,425,3367
369427,-13,1
369429,425,3367
369429,-13,1
369467,171,3367
369467,-56,1
369480,171,3367
369480,-56,1
369493,525,3367
369493,-42,1
369494,525,3367
369494,-42,1
369495,351,3367
369495,-26,1
369500,525,3367
369500,-42,1
369501,548,3367
369501,-43,1
369503,171,3367
369503,-56,1
369506,247,3367
369506,-4,1
369507,247,3367
369507,-4,1
369510,351,3367
369510,-26,1
369514,247,3367
369514,-4,1
369553,548,3367
369553,-43,1
369572,224,3367
369572,-10,1
369580,491,3367
369580,-11,1
369583,597,3367
369583,-43,1
369604,224,3367
369604,-10,1
369605,597,3367
369605,-43,1
369636,491,3367
369636,-11,1
369659,460,3367
369659,-40,1
369673,224,3367
369673,-10,1
369675,491,3367
369675,-11,1
369679,575,3367
369679,-51,1
369681,460,3367
369681,-40,1
369690,575,3367
369690,-51,1
369693,575,3367
369693,-51,1
369702,590,3368
369702,-42,1
369703,489,3368
369703,-6,1
369708,590,3368
369708,-42,1
369710,489,3368
369710,-6,1
369723,489,3368
369723,-6,1
369732,489,3368
369732,-6,1
369741,548,3368
369741,-43,1
369743,548,3368
369743,-43,1
369749,372,3368
369749,-5,1
369767,372,3368
369767,-5,1
369769,370,3368
369769,-33,1
369770,370,3368
369770,-33,1
369774,370,3368
369774,-33,1
369775,372,3368
369775,-5,1
369776,548,3368
369776,-43,1
369805,411,3368
369805,-23,1
369821,411,3368
369821,-23,1
369823,228,3368
369823,-19,1
369824,228,3368
369824,-19,1
369852,52,3368
369852,-39,1
369883,532,3368
369883,-42,1
369887,204,3368
369887,-47,1
369891,532,3368
369891,-42,1
369892,52,3368
369892,-39,1
369899,204,3368
369899,-47,1
369901,411,3368
369901,-23,1
369930,532,3368
369930,-42,1
369943,445,3368
369943,-25,1
369944,445,3368
369944,-25,1
369957,326,3369
369957,-16,1
369975,326,3369
369975,-16,1
369979,326,3369
369979,-16,1
369983,326,3369
369983,-16,1
369988,232,3369
369988,-42,1
370102,418,3369
370102,-12,1
370106,418,3369
370106,-12,1
370107,418,3369
370107,-12,1
370119,396,3369
370119,-26,1
370123,396,3369
370123,-26,1
370130,396,3369
370130,-26,1
370194,635,3369
370194,-5,1
370197,90,3369
370197,-10,1
370208,635,3369
370208,-5,1
370214,635,3369
370214,-5,1
370215,547,3369
370215,-9,1
370216,547,3369
370216,-9,1
370217,90,3369
370217,-10,1
370230,90,3369
370230,-10,1
370255,631,3369
370255,-42,1
370256,631,3369
370256,-42,1
370299,714,3370
370299,-56,1
370312,714,3370
370312,-56,1
370370,168,3370
370370,-9,1
370376,168,3370
370376,-9,1
370393,450,3370
370393,-6,1
370395,168,3370
370395,-9,1
370398,450,3370
370398,-6,1
370402,671,3370
370402,-2,1
370404,671,3370
370404,-2,1
370405,671,3370
370405,-2,1
370431,379,3370
370431,-37,1
370434,379,3370
370434,-37,1
370439,168,3370
370439,-9,1
370447,589,3370
370447,-41,1
370451,589,3370
370451,-41,1
370458,300,3370
370458,-18,1
370459,300,3370
370459,-18,1
370474,488,3370
370474,-41,1
370475,488,3370
370475,-41,1
370477,488,3370
370477,-41,1
370493,385,3370
370493,-18,1
370494,385,3370
370494,-18,1
370531,155,3370
370531,-30,1
370532,155,3370
370532,-30,1
370556,599,3370
370556,-23,1
370558,599,3370
370558,-23,1
370559,599,3370
370559,-23,1
370618,652,3371
370618,-5,1
370619,652,3371
370619,-5,1
370620,652,3371
370620,-5,1
370640,343,3371
370640,-16,1
370659,343,3371
370659,-16,1
370692,486,3371
370692,-28,1
370693,486,3371
370693,-28,1
370701,482,3371
370701,-16,1
370705,482,3371
370705,-16,1
370707,357,3371
370707,-15,1
370709,357,3371
370709,-15,1
370710,566,3371
370710,-56,1
370712,566,3371
370712,-56,1
370713,566,3371
370713,-56,1
370723,357,3371
370723,-15,1
370761,314,3371
370761,-55,1
370762,314,3371
370762,-55,1
370763,314,3371
370763,-55,1
370802,214,3371
370802,-43,1
370804,214,3371
370804,-43,1
370961,199,3372
370961,-43,1
370963,199,3372
370963,-43,1
371031,384,3372
371031,-46,1
371036,384,3372
371036,-46,1
371044,384,3372
371044,-46,1
371102,606,3372
371102,-52,1
371103,606,3372
371103,-52,1
371104,606,3372
371104,-52,1
371135,671,3372
371135,-43,1
371136,671,3372
371136,-43,1
371210,289,3372
371210,-41,1
371228,289,3372
371228,-41,1
371239,289,3372
371239,-41,1
371257,39,3372
371257,-39,1
371282,714,3373
371282,-30,1
371296,390,3373
371296,-13,1
371305,685,3373
371305,-6,1
371306,685,3373
371306,-6,1
371307,390,3373
371307,-13,1
371318,714,3373
371318,-30,1
371331,266,3373
371331,-48,1
371334,660,3373
371334,-11,1
371335,266,3373
371335,-48,1
371337,266,3373
371337,-48,1
371340,660,3373
371340,-11,1
371364,707,3373
371364,-42,1
371370,660,3373
371370,-11,1
371374,707,3373
371374,-42,1
371387,418,3373
371387,-43,1
371389,418,3373
371389,-43,1
371390,418,3373
371390,-43,1
371475,528,3373
371475,-13,1
371499,528,3373
371499,-13,1
371501,528,3373
371501,-13,1
371531,254,3373
371531,-1,1
371540,286,3373
371540,-42,1
371542,286,3373
371542,-42,1
371559,254,3373
371559,-1,1
371597,370,3374
371597,-13,1
371628,370,3374
371628,-13,1
371629,370,3374
371629,-13,1
371641,606,3374
371641,-16,1
371644,606,3374
371644,-16,1
371650,142,3374
371650,-16,1
371656,142,3374
371656,-16,1
371657,142,3374
371657,-16,1
371660,142,3374
371660,-16,1
371713,509,3374
371713,-33,1
371718,160,3374
371718,-2,1
371743,160,3374
371743,-2,1
371744,575,3374
371744,-3,1
371746,575,3374
371746,-3,1
371753,509,3374
371753,-33,1
371754,509,3374
371754,-33,1
371851,715,3374
371851,-6,1
371861,715,3374
371861,-6,1
371863,715,3374
371863,-6,1
371891,715,3374
371891,-6,1
371975,115,3375
371975,-9,1
371980,115,3375
371980,-9,1
371981,115,3375
371981,-9,1
371984,114,3375
371984,-12,1
371985,187,3375
371985,-41,1
372004,552,3375
372004,-6,1
372007,552,3375
372007,-6,1
372010,114,3375
372010,-12,1
372011,187,3375
372011,-41,1
372013,187,3375
372013,-41,1
372014,114,3375
372014,-12,1
372057,267,3375
372057,-43,1
372058,267,3375
372058,-43,1
372060,633,3375
372060,-37,1
372101,322,3375
372101,-12,1
372111,633,3375
372111,-37,1
372130,322,3375
372130,-12,1
372152,315,3375
372152,-41,1
372159,315,3375
372159,-41,1
372229,316,3376
372229,-41,1
372236,316,3376
372236,-41,1
372238,316,3376
372238,-41,1
372356,106,3376
372356,-41,1
372369,106,3376
372369,-41,1
372377,223,3376
372377,-2,1
372378,223,3376
372378,-2,1
372385,106,3376
372385,-41,1
372428,223,3376
372428,-2,1
372440,685,3376
372440,-9,1
372446,685,3376
372446,-9,1
372457,685,3376
372457,-9,1
372522,512,3377
372522,-22,1
372523,512,3377
372523,-22,1
372540,512,3377
372540,-22,1
372592,660,3377
372592,-12,1
372597,660,3377
372597,-12,1
372633,552,3377
372633,-9,1
372635,552,3377
372635,-9,1
372636,552,3377
372636,-9,1
372641,475,3377
372641,-9,1
372692,475,3377
372692,-9,1
372754,351,3377
372754,-3,1
372767,351,3377
372767,-3,1
372780,172,3378
372780,-23,1
372816,51,3378
372816,-42,1
372819,588,3378
372819,-41,1
372823,390,3378
372823,-14,1
372824,390,3378
372824,-14,1
372826,308,3378
372826,-8,1
372835,390,3378
372835,-14,1
372836,390,3378
372836,-14,1
372838,588,3378
372838,-41,1
372841,308,3378
372841,-8,1
372852,536,3378
372852,-1,1
372869,171,3378
372869,-12,1
372877,102,3378
372877,-52,1
372880,102,3378
372880,-52,1
372884,102,3378
372884,-52,1
372891,171,3378
372891,-12,1
372896,693,3378
372896,-43,1
372911,172,3378
372911,-23,1
372914,172,3378
372914,-23,1
372918,693,3378
372918,-43,1
372921,536,3378
372921,-1,1
372929,536,3378
372929,-1,1
372945,575,3378
372945,-40,1
372951,623,3378
372951,-13,1
372954,278,3378
372954,-41,1
372957,383,3378
372957,-5,1
372961,218,3378
372961,-1,1
372962,623,3378
372962,-13,1
373000,228,3378
373000,-25,1
373007,228,3378
373007,-25,1
373008,361,3378
373008,-2,1
373010,361,3378
373010,-2,1
373035,278,3378
373035,-41,1
373044,218,3378
373044,-1,1
373050,218,3378
373050,-1,1
373052,171,3378
373052,-12,1
373084,383,3378
373084,-5,1
373101,601,3379
373101,-30,1
373103,58,3379
373103,-11,1
373105,58,3379
373105,-11,1
373107,58,3379
373107,-11,1
373129,492,3379
373129,-40,1
373167,42,3379
373167,-11,1
373219,42,3379
373219,-11,1
373266,492,3379
373266,-40,1
373290,44,3379
373290,-7,1
373304,669,3379
373304,-30,1
373311,669,3379
373311,-30,1
373346,44,3379
373346,-7,1
373402,525,3380
373402,-8,1
373416,714,3380
373416,-12,1
373419,371,3380
373419,-7,1
373429,249,3380
373429,-1,1
373431,249,3380
373431,-1,1
373434,459,3380
373434,-5,1
373440,525,3380
373440,-8,1
373448,459,3380
373448,-5,1
373455,234,3380
373455,-15,1
373458,234,3380
373458,-15,1
373459,605,3380
373459,-28,1
373461,714,3380
373461,-12,1
373469,605,3380
373469,-28,1
373476,371,3380
373476,-7,1
373477,371,3380
373477,-7,1
373480,249,3380
373480,-1,1
373484,357,3380
373484,-6,1
373500,459,3380
373500,-5,1
373502,548,3380
373502,-13,1
373546,491,3380
373546,-54,1
373548,357,3380
373548,-6,1
373549,491,3380
373549,-54,1
373550,556,3380
373550,-32,1
373581,491,3380
373581,-54,1
373594,505,3380
373594,-15,1
373595,690,3380
373595,-12,1
373596,505,3380
373596,-15,1
373606,690,3380
373606,-12,1
373611,357,3380
373611,-6,1
373614,525,3380
373614,-8,1
373619,548,3380
373619,-13,1
373621,714,3380
373621,-12,1
373632,265,3380
373632,-1,1
373641,556,3380
373641,-32,1
373652,265,3380
373652,-1,1
373665,334,3381
373665,-43,1
373749,531,3381
373749,-26,1
373765,531,3381
373765,-26,1
373766,531,3381
373766,-26,1
373797,334,3381
373797,-43,1
373842,210,3381
373842,-28,1
373847,307,3381
373847,-41,1
373848,307,3381
373848,-41,1
373862,307,3381
373862,-41,1
373868,284,3381
373868,-41,1
373870,284,3381
373870,-41,1
373871,284,3381
373871,-41,1
373884,710,3381
373884,-11,1
373898,710,3381
373898,-11,1
373919,266,3381
373919,-13,1
373927,266,3381
373927,-13,1
373948,481,3381
373948,-13,1
373968,481,3381
373968,-13,1
373970,481,3381
373970,-13,1
373982,51,3381
373982,-40,1
373987,602,3381
373987,-36,1
373989,602,3381
373989,-36,1
373990,51,3381
373990,-40,1
373993,210,3381
373993,-28,1
373995,602,3381
373995,-36,1
374008,11,3382
374008,-55,1
374019,310,3382
374019,-14,1
374020,310,3382
374020,-14,1
374026,11,3382
374026,-55,1
374043,512,3382
374043,-42,1
374053,11,3382
374053,-55,1
374090,98,3382
374090,-22,1
374103,580,3382
374103,-42,1
374122,512,3382
374122,-42,1
374127,98,3382
374127,-22,1
374129,98,3382
374129,-22,1
374148,310,3382
374148,-14,1
374150,197,3382
374150,-12,1
374152,580,3382
374152,-42,1
374158,13,3382
374158,-41,1
374161,197,3382
374161,-12,1
374162,13,3382
374162,-41,1
374166,197,3382
374166,-12,1
374186,512,3382
374186,-42,1
374197,271,3382
374197,-43,1
374219,680,3382
374219,-1,1
374222,680,3382
374222,-1,1
374268,271,3382
374268,-43,1
374340,281,3383
374340,-42,1
374377,5,3383
374377,-26,1
374385,281,3383
374385,-42,1
374399,5,3383
374399,-26,1
374469,505,3383
374469,-32,1
374495,505,3383
374495,-32,1
374522,505,3383
374522,-32,1
374620,557,3384
374620,-37,1
374624,169,3384
374624,-9,1
374744,169,3384
374744,-9,1
374745,169,3384
374745,-9,1
374762,668,3384
374762,-1,1
374805,668,3384
374805,-1,1
374810,668,3384
374810,-1,1
374823,692,3384
374823,-30,1
374830,692,3384
374830,-30,1
374843,427,3384
374843,-42,1
374862,427,3384
374862,-42,1
374867,427,3384
374867,-42,1
374875,549,3384
374875,-6,1
374876,549,3384
374876,-6,1
374879,549,3384
374879,-6,1
374883,502,3384
374883,-15,1
374893,502,3384
374893,-15,1
374909,502,3384
374909,-15,1
374934,557,3384
374934,-37,1
374939,355,3384
374939,-5,1
374940,355,3384
374940,-5,1
374941,557,3384
374941,-37,1
374965,137,3385
374965,-16,1
374970,42,3385
374970,-32,1
374973,42,3385
374973,-32,1
374975,137,3385
374975,-16,1
374989,297,3385
374989,-18,1
374994,137,3385
374994,-16,1
374995,297,3385
374995,-18,1
375049,337,3385
375049,-1,1
375132,299,3385
375132,-40,1
375140,299,3385
375140,-40,1
375160,713,3385
375160,-46,1
375169,384,3385
375169,-43,1
375172,384,3385
375172,-43,1
375200,713,3385
375200,-46,1
375213,71,3385
375213,-55,1
375214,71,3385
375214,-55,1
375241,475,3385
375241,-40,1
375246,475,3385
375246,-40,1
375260,337,3385
375260,-1,1
375263,590,3385
375263,-41,1
375265,590,3385
375265,-41,1
375290,578,3386
375290,-13,1
375353,692,3386
375353,-42,1
375354,692,3386
375354,-42,1
375355,692,3386
375355,-42,1
375358,578,3386
375358,-13,1
375371,51,3386
375371,-8,1
375373,51,3386
375373,-8,1
375386,194,3386
375386,-56,1
375409,194,3386
375409,-56,1
375411,51,3386
375411,-26,1
375412,51,3386
375412,-26,1
375413,51,3386
375413,-26,1
375479,687,3386
375479,-41,1
375489,687,3386
375489,-41,1
375575,410,3386
375575,-41,1
375579,410,3386
375579,-41,1
375582,410,3386
375582,-41,1
375607,158,3387
375607,-23,1
375625,15,3387
375625,-19,1
375631,15,3387
375631,-19,1
375705,532,3387
375705,-32,1
375710,532,3387
375710,-32,1
375712,532,3387
375712,-32,1
375744,171,3387
375744,-42,1
375790,171,3387
375790,-42,1
375814,179,3387
375814,-27,1
375823,179,3387
375823,-27,1
375843,158,3387
375843,-23,1
375866,158,3387
375866,-23,1
375953,31,3388
375953,-55,1
375962,422,3388
375962,-25,1
375970,422,3388
375970,-25,1
375975,693,3388
375975,-49,1
375981,16,3388
375981,-41,1
375988,16,3388
375988,-41,1
376007,16,3388
376007,-41,1
376021,16,3388
376021,-41,1
376029,297,3388
376029,-29,1
376040,297,3388
376040,-29,1
376049,561,3388
376049,-7,1
376060,204,3388
376060,-14,1
376066,561,3388
376066,-7,1
376068,514,3388
376068,-10,1
376069,514,3388
376069,-10,1
376077,297,3388
376077,-29,1
376080,514,3388
376080,-10,1
376085,501,3388
376085,-13,1
376087,501,3388
376087,-13,1
376105,693,3388
376105,-49,1
376112,204,3388
376112,-14,1
376139,501,3388
376139,-13,1
376165,186,3388
376165,-25,1
376186,382,3388
376186,-10,1
376187,382,3388
376187,-10,1
376196,186,3388
376196,-25,1
376201,278,3388
376201,-37,1
376210,4,3388
376210,-15,1
376215,5,3388
376215,-26,1
376217,4,3388
376217,-15,1
376219,31,3388
376219,-55,1
376220,4,3388
376220,-15,1
376221,5,3388
376221,-26,1
376230,5,3388
376230,-26,1
376236,278,3388
376236,-37,1
376241,164,3388
376241,-43,1
376242,278,3388
376242,-37,1
376243,164,3388
376243,-43,1
376249,278,3388
376249,-37,1
376267,693,3388
376267,-49,1
376293,31,3388
376293,-55,1
376297,125,3388
376297,-33,1
376311,125,3388
376311,-33,1
376338,567,3389
376338,-13,1
376388,567,3389
376388,-13,1
376461,567,3389
376461,-13,1
376465,621,3389
376465,-41,1
376473,326,3389
376473,-5,1
376490,326,3389
376490,-5,1
376496,512,3389
376496,-41,1
376507,621,3389
376507,-41,1
376509,621,3389
376509,-41,1
376510,621,3389
376510,-41,1
376520,512,3389
376520,-41,1
376532,116,3389
376532,-10,1
376582,571,3389
376582,-7,1
376583,571,3389
376583,-7,1
376610,571,3389
376610,-7,1
376614,326,3389
376614,-5,1
376680,387,3390
376680,-46,1
376692,387,3390
376692,-46,1
376693,387,3390
376693,-46,1
376702,387,3390
376702,-46,1
376744,10,3390
376744,-12,1
376746,10,3390
376746,-12,1
376829,328,3390
376829,-12,1
376830,328,3390
376830,-12,1
376832,328,3390
376832,-12,1
376856,136,3390
376856,-11,1
376864,509,3390
376864,-14,1
376869,370,3390
376869,-8,1
376870,370,3390
376870,-8,1
376871,370,3390
376871,-8,1
376872,370,3390
376872,-8,1
376878,136,3390
376878,-11,1
376889,22,3390
376889,-5,1
376933,58,3390
376933,-42,1
376942,58,3390
376942,-42,1
376953,22,3390
376953,-5,1
376967,509,3390
376967,-14,1
377012,186,3391
377012,-34,1
377016,186,3391
377016,-34,1
377056,170,3391
377056,-8,1
377061,517,3391
377061,-33,1
377062,668,3391
377062,-10,1
377067,668,3391
377067,-10,1
377068,668,3391
377068,-10,1
377076,517,3391
377076,-33,1
377077,517,3391
377077,-33,1
377119,170,3391
377119,-8,1
377135,180,3391
377135,-12,1
377136,180,3391
377136,-12,1
377146,297,3391
377146,-43,1
377183,534,3391
377183,-42,1
377189,534,3391
377189,-42,1
377190,516,3391
377190,-11,1
377211,516,3391
377211,-3,1
377213,297,3391
377213,-43,1
377216,297,3391
377216,-43,1
377226,516,3391
377226,-11,1
377229,516,3391
377229,-3,1
377235,480,3391
377235,-42,1
377239,480,3391
377239,-42,1
377257,480,3391
377257,-42,1
377304,264,3392
377304,-47,1
377334,172,3392
377334,-29,1
377335,172,3392
377335,-29,1
377409,264,3392
377409,-47,1
377410,355,3392
377410,-25,1
377411,355,3392
377411,-25,1
377420,458,3392
377420,-2,1
377421,355,3392
377421,-25,1
377423,458,3392
377423,-2,1
377424,458,3392
377424,-2,1
377449,430,3392
377449,-41,1
377455,430,3392
377455,-41,1
377483,21,3392
377483,-13,1
377535,21,3392
377535,-13,1
377607,69,3393
377607,-27,1
377612,69,3393
377612,-27,1
377613,69,3393
377613,-27,1
377643,374,3393
377643,-44,1
377646,214,3393
377646,-18,1
377658,536,3393
377658,-15,1
377660,374,3393
377660,-44,1
377669,218,3393
377669,-12,1
377670,374,3393
377670,-44,1
377671,374,3393
377671,-44,1
377674,218,3393
377674,-12,1
377679,536,3393
377679,-15,1
377695,436,3393
377695,-25,1
377697,436,3393
377697,-25,1
377759,206,3393
377759,-42,1
377765,206,3393
377765,-42,1
377882,143,3393
377882,-8,1
377883,143,3393
377883,-8,1
377885,181,3393
377885,-13,1
